compound_stem,SMILES,u1,u2,u3
K70227238,COc1ccc(NC(=O)Cn2c3ccccc3c(=O)n(Cc3ccco3)c2=O)cc1,-1.0911238,-1.8031665,0.7598578
K70232132,Cc1noc(C)c1COc1cccc(c1)C(=O)NCCc1c[nH]c2ccccc12,0.4911518,2.365601,5.7496576
K70238241,COCCCNC(=O)Cn1cc(C(=O)C2CC2)c2ccccc12,-0.1884927,3.1139963,5.05738
K70238377,CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@@H]1N2C(C)=O,-1.2423342,-0.71573657,1.5237263
K70238545,Oc1nc2SCCn2c(=O)c1Cc1ccccc1,0.09673466,1.8730015,5.1490774
K70238641,CN1CCO[C@@H]2CN(Cc3nc(C)cs3)C[C@H]2C1,0.82041377,3.7910717,7.2261753
K70238922,CN1[C@@H]2CC[C@H](CC(=O)NCc3ccccc3F)O[C@H]2COc2ccc(NC(=O)C3CCC3)cc2C1=O,-1.1578178,1.7206111,4.5955462
K70242802,CC(C)NC(=O)N1Cc2nc(oc2C1)C(=O)NC(C)C,2.6577675,3.7798252,9.232513
K70244546,CCS(=O)(=O)N1CC2(C1)[C@H]([C@@H](CO)N2C(=O)C1CCC1)c1ccc(cc1)\C=C\C,12.255727,-1.7492083,4.863494
K70248320,CC(C)COc1cc(O)nc(SCC(C)C)n1,0.56674004,3.2974555,8.220155
K70252078,Fc1ccc(CCN2C(=O)CC(=O)NC2=O)cc1,-1.2764155,-0.7028463,2.9200766
K70252286,CCN(C[C@@H]1[C@H]([C@@H](CO)N1CC1CC1)c1ccc(cc1)C1=CCCCC1)C(C)=O,12.162773,-1.122979,4.14597
K70254931,CN(CC(=O)NC1CCCCCC1)S(=O)(=O)c1ccccc1,1.4535556,4.0517483,8.463199
K70255840,COc1ccc(cc1)-n1nc(C(=O)NCC(=O)Nc2ccc(F)cc2)c2ccccc2c1=O,0.6866166,3.9188995,6.3647876
K70258202,O=C1Nc2ccc(c3cccc1c23)S(=O)(=O)NCCC1=CCCCC1,-1.0605909,0.27959037,1.9198877
K70260430,CC(=O)N1[C@H](CO)[C@@H]([C@@H]1CNC(=O)C1CC1)c1ccc(cc1)-c1cccc(F)c1,-0.9242453,2.083823,5.2475004
K70262558,Cc1ccc(CN2CCC3(CN(C3=O)c3cccc(F)c3)CC2)o1,0.9445135,2.5262985,5.987629
K70263158,CNC(=O)c1cc2CCN(CCc2nc1NCC(C)C)C(=O)Nc1ccccc1,-0.41650224,2.405778,4.432948
K70264634,CCC(=O)N1[C@H](CO)[C@@H]([C@H]1CNC(C)=O)c1ccc(cc1)-c1ccc(F)cc1,-1.0190437,-0.34856093,1.9990714
K70264850,CCCNC(=O)NC[C@H]1[C@H]([C@@H](CO)N1C(C)=O)c1ccc(cc1)C1=CCCCC1,1.251161,3.0689495,8.826555
K70273200,OC[C@@H]1N(Cc2ccccn2)C2(CN(C2)C(=O)c2cccc(F)c2)[C@H]1c1ccccc1,-0.6632292,1.3024492,3.750883
K70276339,OC[C@@H]1[C@H]([C@@H]2CN(CC(=O)N12)C(=O)Cc1cccnc1)c1ccc(\C=C\c2ccccc2)cc1,12.188918,-1.2337391,4.2811275
K70277034,O=C(CCCN1C(=O)c2cccc3cccc(C1=O)c23)NCc1cccs1,-0.41189352,-0.11504948,1.6539025
K70277264,CN(C)\C=N\c1sc2c(CC(C)(C)NC2(C)C)c1C#N,2.6960227,3.912482,9.764161
K70278814,O=S1(=O)N=CN(Cc2ccc(cc2)C#N)c2ccccc12,-0.9317439,-1.8848122,0.7805908
K70279097,COc1cccc(c1)-c1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)C(=O)Cc1ccncc1,12.213821,-1.8761129,4.941346
K70285226,CCOC(=O)c1[nH]c(C)c(CCC(O)=O)c1C,0.28448695,3.298589,5.593048
K70289116,Fc1ccc(CNS(=O)(=O)c2ccc(cc2)-n2cnnn2)cc1,-0.3291684,0.1731152,3.5876281
K70293367,CCC(C)(C)NC(=O)c1ccc(Br)o1,-0.21282539,1.204979,4.7657776
K70295784,COCCNC[C@@H]1[C@@H]([C@H](CO)N1c1nc(C)c(C)s1)c1ccccc1,12.299045,-1.4040983,4.5667367
K70296431,Cn1c2ccccc2sc1=NC(=O)c1ccco1,1.2443649,3.5556602,9.1171
K70297044,CC(=O)Nc1cc2OCCOc2cc1C(=O)c1ccccc1,-0.4608875,2.3157358,6.7189255
K70298009,OC[C@@H]1[C@H]2[C@H](CN(c3ccccc23)S(=O)(=O)c2ccccc2F)N1Cc1ccc2OCOc2c1,12.256168,-1.7369787,4.862427
K70299270,CC\C(=N/OC(=O)c1cccc(C)c1)C(=O)c1cccs1,0.012932605,-0.85951114,4.6885304
K70309613,OC[C@@H]1[C@H]([C@H](CNC(=O)C2CC2)N1C(=O)Cc1cccnc1)c1ccccc1,-0.8880013,-0.65248007,1.7304459
K70309986,CN(CC(=O)NC1=NCCS1)S(=O)(=O)c1ccc(NC(C)=O)cc1,0.19795774,3.5810595,6.308094
K70311867,Cc1ccc(OCC(=O)N2CCOCC2)c(n1)[N+]([O-])=O,0.59179866,3.869508,7.5618143
K70314707,Cc1cc(C)c2nc(N)sc2c1,0.123549685,-2.2100625,1.2412711
K70323297,Cc1ccccc1-c1ccc(cc1)[C@@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)Cc1ccccn1,-0.34604207,-2.1422572,1.5874678
K70324106,CC(=O)c1c(C)n(C)c2ccc(OC(=O)c3ccc(cc3)[N+]([O-])=O)cc12,-1.0415225,-1.9710891,1.5812079
K70325934,CN(C)CCO[C@@H]1C[C@@H]2CN(CCN2C1)S(=O)(=O)c1cn(C)cn1,5.0384455,1.5126734,2.602813
K70330256,CC(=O)N1CCCCN2[C@@H](CO)[C@H]([C@@H]2C1)c1ccc(cc1)-c1ccccc1,0.13512899,3.5100193,7.201383
K70330367,NC12CC3CC(CC(C3)C1)C2,0.30524462,2.7832005,5.066144
K70337460,C(C(c1ccccc1)c1ccccc1)c1nc(no1)-c1ccncc1,-0.34422582,2.7867768,3.8465214
K70337742,Nc1ccc(cc1)C1(CCCCC1)c1ccc(N)cc1,-0.46845743,-0.45382816,2.216436
K70343907,CCS(=O)(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)-c1ccc(C)cc1,-1.2510154,-0.7341267,1.5724199
K70344603,CN(C)C[C@@H]1CCC[C@@H]2CN(C[C@@H]12)c1nccc(n1)C(F)(F)F,0.13996047,3.3441198,7.033394
K70358946,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,1.0639242,3.9076242,9.141175
K70366536,C(Sc1nnc(o1)-c1cccnc1)\C=C\c1ccccc1,-0.19177127,2.8095052,4.550918
K70368202,Cc1cc(Cl)ccc1OCCCC(=O)NCc1ccccn1,-0.19761923,-0.6785385,2.1716988
K70368758,COc1ccc(cc1OC)C(=O)OCC(=O)NC(=O)NC(C)C,-1.5340402,-1.0943614,2.0354638
K70370817,OC(=O)CN1CCC2(CCc3cc(ccc23)-c2ccoc2)CC1,2.8556602,3.535811,8.725777
K70372275,Nn1c(=O)[nH]c2ccccc2c1=O,-0.8025353,-1.4954231,0.64128166
K70374547,COc1ccc(Oc2ncccc2NC(=O)c2cccc(C)c2C)cc1,0.51083493,4.171223,8.106624
K70377607,COc1ccc(cc1)-c1cn2ccc3ccccc3c2n1,-0.21104324,2.5484338,4.215729
K70378315,COc1ccccc1-c1ccc2N[C@@H](CO)[C@@H]3CCN([C@@H]3c2c1)C(=O)C1CC1,1.2338594,2.6053627,8.395484
K70385668,CCn1c(cc2sccc12)C(=O)NCCCN1CCc2ccccc2C1,-1.120593,1.2775286,3.2575338
K70386027,OC(=O)c1oc2ccccc2c1CSc1ccccn1,0.3154281,3.0266562,5.6347713
K70389687,Fc1cccc(CN2CC[C@@H]3[C@H]2CCN3S(=O)(=O)C2CC2)c1,-0.5635743,-1.4433589,0.7800441
K70393439,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2C(=O)c1ccc2OCOc2c1)-c1ccc(F)cc1,-0.1299542,-1.6754678,1.948878
K70394919,O=C1CCCc2nc(sc12)N1CCCCC1,0.60745376,1.4849125,6.98445
K70399291,CCc1cnc(s1)N1[C@@H](CO)[C@H]([C@@H]1C#N)c1ccc(cc1)C1=CCCCC1,12.054614,-1.7508177,4.643816
K70399305,O=C(N1CCN(CC1)c1nc(-c2ccccc2)c2CCCCc2c1C#N)c1ccccc1,2.7871034,7.6608005,-0.046506435
K70407915,OC[C@@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)Nc1ccc(F)cc1)c1ccc(cc1)C#Cc1cccnc1,-0.2237605,-1.186992,2.057886
K70411541,CC(C)NC(=O)c1cnc2CN(Cc3nccn3C)CCn12,0.07896365,1.739304,3.7071004
K70412568,OC(=O)Cc1c(nc2ccc(cc2c1-c1ccccc1)[N+]([O-])=O)-c1ccccc1,0.6126837,3.019061,7.050682
K70418340,CCCN1[C@H]2Cn3c(ccc(-c4cccc(F)c4)c3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)NCC,0.9929987,2.2446976,6.0264235
K70425172,COc1cc(cc(OC)c1OC)C(=O)NC1CC1,0.33585283,2.3315334,5.764348
K70426170,OC[C@H]1[C@@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@@H]2N([C@@H]1C(O)=O)C(=O)C1CCCC1,12.27141,-2.1161532,5.1982684
K70426870,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(CC1)C(=O)c1ccccn1)C(=O)NC(C)C,0.05801694,-2.9370797,0.7865388
K70427380,OC[C@@H]1[C@@H]([C@@H]2CN(Cc3ccc(F)cc3)CC(=O)N12)c1ccc(Br)cc1,-1.2424507,0.69879645,2.8000681
K70429241,CC(C)CCN1C[C@]23CN(C[C@@H](C[C@H]2S1(=O)=O)O3)C(=O)c1cn(C)c2ccccc12,2.630571,4.0103927,10.120126
K70432274,CC(C)C#Cc1ccc(cc1)[C@@H]1[C@@H](CO)N([C@H]1C#N)C(=O)CN(C)C,1.2594054,3.8341599,9.178248
K70435592,Cc1nnc(NC(=O)c2ccc3SCC(=O)Nc3c2)s1,-0.5744155,-1.9644768,0.38408417
K70441396,CN1CCCCN2[C@H](CO)[C@H]([C@H]2C1)c1ccc(cc1)-c1cccnc1,-0.15338427,2.3570778,6.7365847
K70447014,OC(=O)c1cc(CN2CCOCC2)oc1-c1ccccc1,-0.045330644,1.0638077,3.4993024
K70451699,[O-][N+](=O)c1ccc(OCC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,-1.2166902,0.11596957,2.6602228
K70452962,Cc1cc(O)nc(n1)N1CCN(CC1)C(c1ccccc1)c1ccccc1,-0.38198835,1.7291424,5.3165812
K70453541,Clc1ccc(cc1S(=O)(=O)N1CCc2ccccc12)C(=O)Nc1ccccn1,0.14781542,3.2464635,5.0446224
K70455969,CC(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2S(=O)(=O)c2ccccc2)c2ccccc12,12.269917,-1.2714521,4.4096956
K70457412,O=C(Oc1cccc2c(OC(=O)N3CCCC3)cccc12)N1CCCC1,0.92815566,3.6306536,7.6146865
K70460062,CCOC(=O)N1CCC(CC1)NC(=O)c1cc(cn1C)S(=O)(=O)N1CCCC1,-0.53908354,0.28324482,2.1778312
K70460474,O=C(CCNC1=NS(=O)(=O)c2ccccc12)OCc1ccccc1,-0.8129926,1.4813781,3.4089983
K70461623,CCS(=O)(=O)N1CC2(C1)[C@@H]([C@H](CO)N2C(=O)C1CCC1)c1ccccc1,-0.6187413,-0.80851454,1.9348941
K70466982,Cc1cc(O)nc2cc(O)ccc12,2.8812718,2.9485743,7.6475635
K70468816,Cn1c(=O)n(C)c(=O)n(CC(=O)N2CCCCC2)c1=O,-1.3370742,-0.7052002,2.1046555
K70470333,OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)c1ccc2OCOc2c1)c1ccccc1,1.6871183,3.4954243,8.205712
K70471744,C1OCc2c(O1)ccc1ncccc21,-0.12915352,1.9535704,4.622219
K70475663,CN(C)S(=O)(=O)c1ccc(N2CCCC2)c(c1)C(=O)Nc1ccccc1,-0.8198494,-2.7111218,0.67559004
K70477974,O=C(N1CCC2(CC1)CC(=O)Nc1ccccc21)c1cnccn1,-0.10731012,0.9346378,2.943025
K70483818,CCCNC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)-c1cccnc1,1.854012,4.0382023,9.487255
K70485613,O=C(Cn1nnc2ccccc12)OCC(=O)c1ccccc1,1.3280566,3.274377,7.057483
K70489525,CC(C)C(=O)c1nc2N(Cc3ccccc3)CCCc2s1,0.09571338,0.86371875,3.7937036
K70489972,CN1CCCN(CC1)C(=O)c1cc2n(CC3CC3)c3ccccc3c2n1C,1.4494199,3.856837,9.6796255
K70491051,Cn1c2nnc(CCCC(=O)NCc3ccco3)n2c2ccsc2c1=O,-0.4525445,-0.80142605,1.0122125
K70492969,O=C(Nc1nccs1)c1cccc2ccccc12,-0.7518291,-1.4426993,1.0549623
K70495368,Clc1ccc(NC(=O)c2cn3ccccc3n2)cc1S(=O)(=O)N1CCOCC1,0.5581754,2.1624415,5.366217
K70498832,CN(c1ccc(cc1)C(=O)N1CCCCC1)S(=O)(=O)c1cccs1,-0.9696166,-0.12079452,1.7314216
K70498844,Cc1cccc(CO[C@@H]2CC[C@@H]3[C@@H]2OCCN3Cc2ccsc2)n1,-0.14362822,-0.1527888,2.057677
K70505464,CCCNC(=O)N1[C@@H](CO)[C@@H]([C@H]1CNC(C)=O)c1ccc(cc1)-c1ccccc1,1.1080451,3.2748163,8.936125
K70515445,CCc1csc(n1)N1[C@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)-c1cccc(F)c1,1.232003,2.276282,8.133885
K70515788,O=C(N1CCN(Cc2ccccc2)CC1)c1ccc(cc1)S(=O)(=O)NCc1ccco1,0.18947668,-1.9585068,1.5699369
K70516984,CCS(=O)(=O)Nc1ccc2OC[C@H](C)NC[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC,-0.72500473,1.355628,2.7715602
K70522843,CCC(=O)Nc1cc2OCCOc2cc1C(C)=O,0.7700309,2.2526076,5.89029
K70523395,CC(=O)N1[C@H](CO)[C@@H]([C@H]1CNC(=O)C1CC1)c1ccc(cc1)-c1cccc(F)c1,-0.6802018,2.331725,4.9478397
K70526713,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)NCc1cccs1,0.8297208,3.2710705,5.9658895
K70527332,COC(=O)Nc1sc2CCCCCCc2c1C(=O)NC1CC1,-0.5231329,1.8724718,3.3939893
K70528728,COc1ccc2c(c1)n(C)c1[C@H](CO)N(C[C@]3(CCN(CC3)S(C)(=O)=O)c21)C(=O)c1ccncc1,-0.17029002,-1.53305,1.3267417
K70529132,CN1CCN(CC1)S(=O)(=O)c1ccc2n(C)c(=O)oc2c1,-0.73517907,0.25792956,2.2745261
K70530396,O=C(CCn1c2ccccc2oc1=O)N1CCC2(CC1)OCCO2,-0.78532517,1.3784041,5.656291
K70530715,CCOC(=O)C1(Cc2ccc(OC)cc2)CCN(CC1)C(=O)CN1CCN(CC)CC1,0.31804457,1.7399138,4.6659193
K70533557,CNC[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)C#Cc1ccccc1F,2.1341162,3.9543557,9.704664
K70539749,COc1ccc(cc1)N1CCN(Cc2nc(O)c3ccccc3n2)CC1,-0.01783892,1.4091911,3.2201202
K70543689,O=C(CCc1ccc(cc1)S(=O)(=O)NCc1ccccc1)NCc1cccnc1,-0.53559345,2.8247013,6.119198
K70546019,Cc1cc(C(=O)N2CCN(CC2)S(=O)(=O)c2ccccc2)c(C)o1,0.31924543,1.3068379,4.796504
K70549634,CC(=C)Cn1c(CCNC(=O)C(C)(C)C)nc2ccccc12,-0.5337091,2.8594475,4.383812
K70550302,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc2cc(ccc2S1(=O)=O)-c1ccncc1,-0.524715,2.2840016,4.6526246
K70552255,CCOC(=O)c1noc(C)c1C(=O)Nc1nc(C)cc(C)n1,-0.65866166,2.7475212,5.3518424
K70552997,O=C(N1CCCC1)N1CCC2(CCN(CC3CC3)C2=O)CC1,-0.2495146,-2.9655752,1.0550848
K70555177,COc1ccc(OC)c(NC(=O)c2nc3ccccc3s2)c1,-0.2953141,2.2010565,5.4602256
K70558430,O=C(Nc1ccc2OCCOc2c1)c1cccnc1,0.08901755,0.3048264,2.456615
K70566814,Cc1c(C)c2cc(ccc2n1C)C(=O)NCCc1ccco1,-1.033262,-1.5629622,1.0547636
K70569380,CN(C)CC#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2[C@H]1CN(CC2=O)C(=O)Cc1ccccc1,-0.8901397,-1.4580761,1.2327095
K70570429,CCCS(=O)(=O)N1CCC(CC1)C(=O)NCCN1CCCC1,1.2230173,2.8277893,6.5351434
K70572315,O=S(=O)(NC1CCCCC1)c1cccs1,0.104619995,2.3016584,6.9153075
K70578649,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC2CCCCC2)CC1)C(=O)CN(C)C,0.10938331,3.273884,6.683528
K70580436,COc1ccc(cc1OC)N1C(=O)N[C@@H](Cc2ccccc2)C1=O,2.1614876,3.8144352,8.986345
K70582881,CCCN(CCC)C(=O)Cc1ccc(F)cc1,1.1100048,2.8317115,6.431439
K70583771,Cn1c(SCc2ccccc2)nc2c1n(C)c(=O)n(C)c2=O,-0.6170179,0.93759847,2.469502
K70584447,Cn1nccc1C(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCC1,0.7943355,4.3403835,8.299609
K70588377,CCC(=O)N1[C@H](CO)[C@@H]([C@H]1CN(C)C(=O)c1ccccc1F)c1ccccc1,-1.1581372,-2.516962,0.97676015
K70590775,Cn1ncc(Cl)c1C(=O)NC1C2CC3CC(C2)CC1C3,-1.2969881,1.2134953,3.8421922
K70594121,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccc(OCc2ccccc2)cc1,-0.17038342,1.1820674,4.393256
K70596427,Brc1cncc(c1)C(=O)OCC(=O)NC12CC3CC(CC(C3)C1)C2,-0.58318555,1.8568163,3.4375257
K70598214,CCOCc1cncc2CN(CCc12)C(=O)c1ccc2[nH]ccc2c1,1.5742192,2.145897,8.540984
K70598630,OC[C@H]1[C@@H]([C@@H](C#N)N1C(=O)Cc1cccnc1)c1ccccc1-c1ccc(F)cc1,-0.20842193,2.9922605,5.3519516
K70602922,CN(C)CC(=O)N(CC1CCC1)C[C@@H]1[C@H]([C@H](CO)N1C(C)=O)c1ccccc1,-0.45563236,2.2445984,4.1690936
K70606726,CN1[C@@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)NC1CCCC1,-1.1602699,0.37393478,2.9616206
K70610771,C[C@H]1CC[C@@H](CC1)C(=O)N([C@@H]1CC[C@H](O)CC1)c1cc(sc1C(O)=O)C#CC(C)(C)C,-0.016065821,3.7175124,6.5532303
K70612690,CS(=O)(=O)N1CCC2(CC1)OCCN(c1ncccn1)c1ccccc21,-0.32743677,2.4680207,4.4083343
K70614376,COc1ccc(cc1COC(=O)c1cc(C)nc2ccccc12)C(C)=O,-0.65286493,-2.4347231,0.26044673
K70621288,O=C(NC1CCCC1)C1(CCCCC1)N(Cc1cccs1)C(=O)c1cnccn1,-0.4015312,2.8516114,5.507683
K70622034,Cc1ccc(cc1)C(=O)N1CCC2(CCN(c3cnn(C)c3)C2=O)CC1,2.924446,3.1987333,8.071726
K70629529,CCNC(=O)C[C@@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)Nc4c(C)noc4C)cc3C(=O)N2C)O1,12.2394705,-1.6505438,4.7588253
K70631162,CCCNC(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]12,0.0042795585,-3.69943,0.80254316
K70631306,OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)CC2CC2)N1C(=O)C1CCOCC1,-0.9635837,-0.80133,1.1267414
K70632214,CCCNC(=O)N1[C@H](CO)[C@@H]([C@H]1CNC(=O)c1cccc(F)c1)c1ccccc1,-0.9705992,2.6729789,4.6792326
K70633610,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@H](C)N(C)C[C@H]1C,-0.6097305,1.3189055,2.8343418
K70634542,COc1ccc(cc1)\C=N\NC(=O)c1c(C)onc1-c1ccccc1,0.55182725,1.7114328,4.4588485
K70634908,OC[C@@H]1[C@H]2[C@H](CN(C(=O)c3cccnc3)c3ccccc23)N1C(=O)Nc1cccc(F)c1,0.9670049,3.1735322,6.0954666
K70637240,CCCS(=O)(=O)N1CCN(Cc2c[nH]c3ccccc23)CC1,0.4134998,1.5403113,5.5712657
K70639954,C\C=C\c1ccc(cc1)[C@H]1[C@@H](CO)N([C@H]1CNC(C)C)C(=O)CC1CC1,-0.3332979,0.98309064,5.5592313
K70648728,C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N2[C@@H]1CN(CC2=O)C(=O)c1ccncc1,-0.08184089,-0.6710061,4.2557015
K70650803,OC[C@@H]1[C@H]([C@@H](C#N)N1C(=O)C1CCC1)c1ccccc1C1=CCCC1,12.289552,-1.6788234,4.818212
K70665156,Cc1ncc(CO)c(\C=N\N=C\c2ccccc2O)c1O,-0.09636512,2.261489,5.0418777
K70667637,Oc1ccc(cn1)C(=O)NCC1(CCCCC1)N1CCCCC1,-0.093836024,-3.198549,0.7168028
K70667716,OC[C@H]1O[C@@H](CC(=O)NCc2ccccc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)C3CCOCC3)cc21,0.774666,3.7130766,7.082312
K70668878,O=C(C1CCN(CC1)S(=O)(=O)c1cccs1)N(C1CCCCC1)c1ccccn1,-0.29430786,-3.607452,0.24002758
K70669970,COc1ccccc1NC(=O)N1C[C@@H]2[C@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC(C)C,12.138701,-1.9962629,4.9792023
K70670828,COc1ccc(CNc2nc(nn2C(=O)c2cccs2)-c2cccnc2)cc1,-0.48333776,2.3931406,6.407647
K70673311,COc1ccccc1NC(=O)N1C[C@@H]2[C@@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)-c1cccc(C)c1,-1.7639178,-0.80891037,1.4638032
K70673588,CC(=O)Nc1ccc(cc1)S(=O)(=O)NCCCc1ccccc1,-0.57100165,-2.9811647,0.8377301
K70675685,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(F)c2)Oc2cc(ccc2S1(=O)=O)C#CC1CC1,-0.41133672,0.84197676,4.9612556
K70678644,OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)c1ccccc1F)c1ccc(cc1)-c1cccnc1,-1.2679824,-1.9430935,0.9984655
K70682575,CCS(=O)(=O)N1CC2(C1)[C@@H]([C@H](CO)N2C(=O)C1CCCC1)c1ccccc1,0.2704565,3.025324,5.3402205
K70685076,CC(C)NC(=O)N1CC2(C1)[C@@H]([C@H](CO)N2C(=O)c1ccccn1)c1ccccc1,-1.2219115,-2.392336,1.0456222
K70690367,COc1cccc(c1)S(=O)(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@@H]2C1)c1ccc(cc1)C#CCC(C)C,1.4583229,3.4903164,9.777779
K70692219,COCC(=O)Nc1cccc(Br)c1,-1.2367945,-0.28273168,2.4643884
K70695391,COc1ccccc1Nc1nc(NCc2ccco2)c2ccccc2n1,1.341923,3.5580754,9.517461
K70698499,O=S(=O)(NCCNS(=O)(=O)c1cccs1)c1cccs1,0.051198296,3.5442705,6.004977
K70701995,CN(C)CC(=O)N1[C@@H](CO)[C@@H](c2ccccc2)C11CN(C1)C(=O)c1cccc(F)c1,-0.8978193,1.858902,3.172479
K70702570,OC(=O)c1nc2ccccc2nc1C(O)=O,0.47845855,3.649456,7.370602
K70703759,CCCCNC(=O)Cn1cnc2sc(C(=O)OCC)c(C)c2c1=O,-1.277247,0.13935958,1.7901306
K70706198,O=C(NCCc1ccccn1)c1cccc(c1)S(=O)(=O)N1CCCCCC1,-0.7935493,-1.39987,2.1147337
K70707509,O=C(Nc1nc2ccccc2[nH]1)C1CC1,1.7000834,4.0772552,9.355308
K70715738,N=C(NCCc1ccccc1)NS(=O)(=O)c1ccccc1,-0.29020986,1.2802991,2.7495492
K70718177,CN1CC(=O)N(CC(=O)Nc2ccc(F)cc2)c2ccccc2C1=O,0.5275575,3.919442,6.86777
K70720445,COCCC(=O)N1CCN(CC=C)c2ncccc2C1,-1.222296,-0.6529854,1.8078849
K70721640,OC(=O)COc1ccc(cc1)-c1nccc(n1)-c1cccs1,-0.38865876,2.7770245,5.7047257
K70722794,COc1ccc(cc1)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@H]12)C(=O)Cc1ccccc1,1.795053,3.8890705,9.712424
K70723014,COc1cccc(NC(=O)[C@H](C)NC(=O)N2CCn3c2nc2ccccc32)c1,-0.96150976,1.2217357,3.6011364
K70728711,COc1cccc(c1)-c1ccc2N(C)[C@@H](CO)[C@@H]3CCN([C@@H]3c2c1)C(=O)NC1CCCCC1,2.7727911,7.770553,-0.53935903
K70729807,O=C(NCCN1CCOCC1)c1ccc2ccccc2n1,-0.026833963,-0.74678665,4.5300083
K70734121,COc1ccc(cc1)N1CCN(CC1)C(=O)COC(=O)c1ccco1,0.58093715,3.2377698,7.329894
K70735630,Cc1ccc(cc1)S(=O)(=O)Nc1ccnc(n1)-c1cccnc1,-0.1039404,2.9722886,5.215662
K70737752,CN1[C@@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)-c1ccc(F)cc1)C(=O)Cc1cccnc1,1.361794,3.2669144,9.319132
K70738298,CN(C[C@H]1[C@@H]([C@@H](CO)N1C(=O)C1CCC1)c1ccccc1)C(C)=O,-0.58643997,-1.9433569,1.563847
K70741430,Cc1cc(C)n(n1)-c1nc2ccccc2[nH]c1=O,-0.7420928,2.5265427,6.0363483
K70746520,COc1c(ccc2ccccc12)C(=O)NCCSC(C)(C)C,-1.1904342,-0.1070542,1.6685765
K70747029,CCCc1c(nnn1-c1nonc1N)C(=O)N\N=C\c1c[nH]c2ccccc12,2.4804296,3.9711022,9.959936
K70747570,COc1cc(CC(=O)OCC(=O)NC2CCCC2)cc(OC)c1OC,-1.5054166,-0.72723156,2.1835883
K70748110,Cc1ccoc1C(=O)N1C[C@@H]2COC[C@]2(COCc2cccnc2)C1,-0.8812373,-1.2965866,0.94654775
K70748599,CS(=O)(=O)N[C@H]1CN([C@H]2CCCO[C@@H]12)c1ncccn1,1.1531582,2.5702977,6.1099977
K70750268,CN1CCCCN2[C@@H](CO)[C@@H]([C@@H]2C1)c1ccc(cc1)-c1cccnc1,-0.68034834,-0.71932775,2.3195949
K70751694,Cn1c(OCc2ccco2)nc2n(C)c(=O)n(Cc3ccc(Cl)c(Cl)c3)c(=O)c12,1.5600847,3.7347786,7.9618196
K70756623,CCOC(=O)n1c2cc(Cl)ccc2n(C)c1=O,-0.65796745,-2.3496706,0.5838138
K70757799,OC(=O)CCCC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-0.23268054,2.7514174,5.228363
K70759822,OC[C@H]1[C@H]([C@H](C#N)N1C(=O)CN1CCOCC1)c1ccc(cc1)C#CCC1CCCC1,1.3301939,3.213588,9.115712
