,compound_stem,u1,u2,u3
10622,K76691493_30,-0.22332679,0.95998514,9.739875
10623,K76691493_3,-0.11022119,0.5174935,9.895727
10624,K76691493_10,-0.39987203,0.7726838,10.185288
10625,K38402943_1,1.6243066,6.757906,7.371621
10626,K38402943_30,8.466938,10.018606,8.617658
10627,K38402943_3,7.3900895,10.172742,8.2461405
10628,K38402943_10,8.2783785,10.034493,8.557406
10629,K86459123_1,0.4868134,5.5705066,4.0460467
10630,K86459123_30,3.7006207,10.940743,6.910227
10631,K86459123_3,0.48803723,4.3500648,5.047853
10632,K86459123_10,1.4650898,7.4582567,4.837327
10633,K52479439_1,0.36458585,3.806305,5.41722
10634,K52479439_30,6.81318,10.169071,8.083295
10635,K52479439_3,1.1463293,6.848093,4.2952805
10636,K52479439_10,4.267281,10.627845,6.9995875
10637,K87882660_1,1.8873795,8.526495,4.072881
10638,K87882660_30,0.0051979935,4.00054,6.8982067
10639,K87882660_3,0.4253184,5.4090657,5.9570985
10640,K87882660_10,2.8973858,10.178531,5.7653723
10641,K98039819_1,2.8948276,9.874194,4.5108814
10642,K98039819_30,8.430937,9.979568,8.576964
10643,K98039819_3,5.3517685,10.961675,5.173707
10644,K98039819_10,6.76603,10.153389,8.032579
10645,K52404120_1,0.22711386,4.704722,4.873996
10646,K52404120_30,0.08447269,4.22522,5.7407265
10647,K52404120_3,1.4023285,6.6487913,3.722527
10648,K52404120_10,2.0619798,8.776425,3.6278985
10649,K26106002_1,3.2835743,10.526213,6.4360394
10650,K26106002_30,8.538795,9.857719,8.588472
10651,K26106002_3,4.45059,11.198772,7.59796
10652,K26106002_10,4.242492,11.182584,7.451372
10653,K19713516_1,8.564294,9.964748,8.63798
10654,K19713516_30,9.65649,9.40113,8.973036
10655,K19713516_3,8.610396,9.947743,8.671642
10656,K19713516_10,8.920557,9.829687,8.780554
10657,K56677640_1,0.559454,4.6697073,5.6995473
10658,K56677640_30,2.504954,9.062476,3.8258984
10659,K56677640_3,0.34831098,4.0032945,5.904063
10660,K56677640_10,0.5491479,4.4857044,5.2238927
10661,K93472399_1,1.7060224,7.6287804,3.8175237
10662,K93472399_30,9.083449,9.698711,8.849107
10663,K93472399_3,1.7956771,6.9862866,7.521444
10664,K93472399_10,8.781685,9.857326,8.6757145
10665,K62697226_1,-0.009794418,3.1488252,7.0428514
10666,K62697226_30,9.69565,9.368815,8.958579
10667,K62697226_3,3.8453321,11.041249,7.078921
10668,K62697226_10,8.821207,9.843103,8.690606
10669,K25061039_1,0.9218314,6.4225802,4.603274
10670,K25061039_30,1.7811692,6.9840703,7.617191
10671,K25061039_3,1.0254321,6.417088,5.6019607
10672,K25061039_10,1.7369797,6.9280934,7.4906306
10673,K29177899_1,1.0043396,5.8490324,4.4045463
10674,K29177899_30,2.268076,8.497549,4.9714766
10675,K29177899_3,0.24491528,4.526081,6.1727853
10676,K29177899_10,2.62133,9.057701,4.9069476
10677,K32263004_1,1.6494241,7.5928783,3.8378847
10678,K32263004_30,4.1226096,11.166632,7.3625
10679,K32263004_3,1.8092283,8.46938,4.4998746
10680,K32263004_10,3.8946476,11.066268,7.0889606
10681,K32284020_1,0.5039803,5.2071476,4.3621793
10682,K32284020_30,5.813337,11.218162,5.4738703
10683,K32284020_3,2.0468452,7.7043257,3.1212854
10684,K32284020_10,4.8459606,11.020752,4.7647443
10685,K03759866_1,0.21277219,3.1119807,7.341772
10686,K03759866_30,4.685752,10.169922,6.857124
10687,K03759866_3,3.1007066,9.257009,5.8061233
10688,K03759866_10,4.1246333,9.863781,6.536951
10689,K08487156_1,0.7118597,4.797322,5.429514
10690,K08487156_30,4.179916,9.861507,6.612844
10691,K08487156_3,1.2685169,6.7514763,4.2775974
10692,K08487156_10,1.5733229,7.6112933,4.7939105
10693,K53636377_1,1.4115694,7.4908113,3.9780724
10694,K53636377_30,0.9931216,5.4658823,4.080206
10695,K53636377_3,0.89119315,6.324096,3.9642167
10696,K53636377_10,0.57977855,5.559391,4.5492673
10697,K77105145_1,0.7156344,4.311608,5.3765783
10698,K77105145_30,3.6261432,10.880927,6.656308
10699,K77105145_3,1.447929,6.107409,3.9447167
10700,K77105145_10,2.9317784,10.206185,5.767808
10701,K59284035_1,-0.23097265,2.436164,8.306933
10702,K59284035_30,0.43487033,5.3952775,5.370489
10703,K59284035_3,-0.26186532,0.6329646,10.081445
10704,K59284035_10,-0.25337002,2.2329562,8.7957535
10705,K81447180_1,2.904359,9.000272,3.292567
10706,K81447180_30,3.1500375,9.340366,3.3964021
10707,K81447180_3,3.0266414,9.150138,3.2871244
10708,K81447180_10,3.061482,9.198475,3.3069193
10709,K38305202_1,0.30110115,3.9378762,6.3073487
10710,K38305202_30,0.50393665,3.4586654,5.7296476
10711,K38305202_3,-0.0039072656,1.9425112,8.44374
10712,K38305202_10,0.3485841,3.0752952,6.45915
10713,K61717546_1,0.29045662,4.6468253,5.511403
10714,K61717546_30,1.593637,6.2894034,8.345507
10715,K61717546_3,0.31734446,3.9091933,6.249667
10716,K61717546_10,-0.13455865,3.8183475,7.0921855
10717,K96391852_1,-0.039826073,3.5468662,6.807569
10718,K96391852_30,0.40825137,3.730417,6.4646277
10719,K96391852_3,0.29576212,4.0748415,6.3133507
10720,K96391852_10,-0.37122154,1.9175291,8.589208
10721,K27335680_1,0.18424271,4.5505137,6.181121
10722,K27335680_30,0.3547847,4.541214,6.8392534
10723,K27335680_3,0.33347178,4.1886177,6.2223387
10724,K27335680_10,-0.23709159,3.93587,6.8567305
10725,K08078237_1,0.7424147,6.211015,4.393497
10726,K08078237_30,1.9929693,7.6119027,3.1333735
10727,K08078237_3,0.487121,5.9153776,4.539421
10728,K08078237_10,0.4846017,5.703483,4.271761
10729,K03095347_1,0.37587637,3.7029784,6.425303
10730,K03095347_30,-0.15386042,1.1534245,9.205279
10731,K03095347_3,0.075635515,3.2045927,7.093926
10732,K03095347_10,-0.08782359,1.3443979,8.177828
10733,K61250553_1,1.4083865,7.273244,4.182811
10734,K61250553_30,3.4671545,10.159409,3.7498496
10735,K61250553_3,0.36214828,3.6278949,6.347203
10736,K61250553_10,1.1840575,6.448919,4.2229776
10737,A61194565_1,-0.031675216,1.9080185,8.471324
10738,A61194565_30,-0.27175948,0.18250433,11.02561
10739,A61194565_3,-0.17562163,2.1444619,8.379898
10740,A61194565_10,-0.25167888,1.2608542,9.410716
10741,K64990520_1,-0.21973874,2.286153,8.40057
10742,K64990520_30,-0.2830095,0.7641697,10.17199
10743,K64990520_3,-0.11181595,2.504502,8.129895
10744,K64990520_10,-0.21631965,2.475996,8.387493
10745,K70330367_1,-0.24796838,0.5901225,10.191164
10746,K70330367_30,-0.30222,0.68931204,10.23682
10747,K70330367_3,-0.2152048,1.2024151,9.350084
10748,K70330367_10,-0.25603515,0.4992266,10.637951
10749,K09602097_1,-0.39271507,1.6198536,8.966494
10750,K09602097_30,-0.28067482,1.250467,9.209444
10751,K09602097_3,-0.1635996,1.2804753,9.310827
10752,K09602097_10,-0.33755547,1.3650254,9.52219
10753,K94353609_1,-0.26807696,3.9737346,6.766013
10754,K94353609_30,-0.32819584,3.4462457,6.766128
10755,K94353609_3,0.3965409,5.6767836,5.11564
10756,K94353609_10,-0.5958217,2.998052,7.536049
10757,K66030860_1,0.113886096,2.8738651,7.60647
10758,K66030860_30,6.1458635,9.446523,9.256955
10759,K66030860_3,-0.310784,1.4534125,9.044823
10760,K66030860_10,6.145807,9.451956,9.244329
10761,K21680192_1,0.68546534,6.628932,4.6500564
10762,K21680192_30,0.505612,5.4884644,4.9975023
10763,K21680192_3,1.8936528,8.615437,4.3080144
10764,K21680192_10,-0.43057495,3.7579596,6.8475676
10765,K89997465_1,0.6350115,6.508024,4.675999
10766,K89997465_30,0.84856635,5.2836027,3.9642937
10767,K89997465_3,-0.2270835,3.9765232,6.320862
10768,K89997465_10,0.13533807,5.27046,4.8818245
10769,K35719256_1,0.6425908,5.1075764,5.671023
10770,K35719256_30,0.1136705,2.9405315,7.519626
10771,K35719256_3,-0.22703731,2.273074,8.537497
10772,K35719256_10,0.49509075,4.827793,5.9689617
10773,K57275767_1,0.4378581,5.262158,5.526973
10774,K57275767_30,0.4354701,5.234009,5.2889605
10775,K57275767_3,1.049165,6.42147,4.7821264
10776,K57275767_10,0.30197272,5.470278,5.179797
10777,K66035042_1,0.74704397,5.4089274,5.117566
10778,K66035042_30,0.4106575,4.4885125,5.672545
10779,K66035042_3,0.6129573,5.9579325,4.9767118
10780,K66035042_10,-0.119237,4.339876,5.6888833
10781,K67080878_1,1.9483825,8.701104,4.2907915
10782,K67080878_30,0.5424144,4.8699555,5.70982
10783,K67080878_3,1.2553636,7.3394136,4.483141
10784,K67080878_10,1.7795594,8.290582,4.2363133
10785,A90695733_1,0.7993184,6.604089,4.1493196
10786,A90695733_30,0.31606087,4.2926984,5.916352
10787,A90695733_3,1.1204518,6.8821583,4.3379555
10788,A90695733_10,0.5871146,5.2802176,5.449598
10789,A49160188_1,-0.017735211,2.3947608,8.132318
10790,A49160188_30,0.09430922,2.8529568,7.5449247
10791,A49160188_3,0.3504419,3.83808,6.346225
10792,A49160188_10,-0.027198406,2.9299278,7.4374757
10793,K45033733_1,0.3602992,4.247356,6.2850404
10794,K45033733_30,0.6301536,4.8755674,5.740704
10795,K45033733_3,0.18771422,2.8945427,7.1224303
10796,K45033733_10,0.038529724,2.788259,7.6646996
10797,K01614093_1,1.1424165,6.57932,4.405904
10798,K01614093_30,-0.121110685,3.151808,7.212008
10799,K01614093_3,0.20618728,4.228758,6.5465517
10800,K01614093_10,0.5697023,5.544113,4.8238316
10801,K41933240_1,0.5769741,4.7986226,5.8796663
10802,K41933240_30,0.14171647,3.0083697,7.384931
10803,K41933240_3,0.07931714,2.8906565,7.658419
10804,K41933240_10,0.19216697,3.7158823,6.908207
10805,K11631773_1,0.5858488,5.777563,4.7961497
10806,K11631773_30,0.09794007,4.467562,5.263656
10807,K11631773_3,0.52581716,5.909717,4.420629
10808,K11631773_10,0.53839695,5.6478276,4.769063
10809,K37289225_1,1.526487,7.2026052,4.2805767
10810,K37289225_30,1.3040673,6.4719973,3.820943
10811,K37289225_3,0.78163016,5.3127327,4.9444776
10812,K37289225_10,1.1896182,6.8213754,4.305018
10813,K58466253_1,-0.39119586,2.1502655,8.609406
10814,K58466253_30,-0.07736361,2.1318262,8.196665
10815,K58466253_3,-0.10034577,2.2431982,8.067144
10816,K58466253_10,-0.45052892,2.9408393,7.5412083
10817,K65325587_1,0.6125035,5.247038,5.443103
10818,K65325587_30,-0.00013273224,2.8196588,7.575647
10819,K65325587_3,0.2840858,3.7411022,6.5093966
10820,K65325587_10,0.5031309,3.8732216,5.9895325
10821,K06388322_1,-0.3806273,1.880005,8.323261
10822,K06388322_30,-0.14825934,2.97781,7.2327113
10823,K06388322_3,0.37611908,4.401132,5.8810225
10824,K06388322_10,-0.30656734,1.4035256,9.0076475
10825,A01636364_1,-0.09100146,1.9812412,8.316542
10826,A01636364_30,-0.23778091,1.5219741,8.983134
10827,A01636364_3,-0.06567453,2.1246974,8.182704
10828,A01636364_10,-0.132116,2.6534467,7.512243
10829,K98530306_1,0.9173579,6.6075163,4.3308268
10830,K98530306_30,0.5981889,5.97003,4.6102886
10831,K98530306_3,0.50165725,5.194716,5.036111
10832,K98530306_10,0.56588835,5.4366417,5.2374496
10833,K66845263_1,0.32032362,4.1166224,6.228812
10834,K66845263_30,0.123574,2.8955622,7.311979
10835,K66845263_3,0.5046275,4.4037075,5.780401
10836,K66845263_10,0.92131305,6.3269634,4.648479
10837,K83631119_1,0.9439958,6.4634333,4.522948
10838,K83631119_30,0.15007383,3.993602,6.8825154
10839,K83631119_3,0.18938348,3.7464306,6.5686274
10840,K83631119_10,0.6068198,6.0271187,4.8955126
10841,K54847683_1,-0.12683344,1.9945861,8.400174
10842,K54847683_30,-0.14097597,1.0523303,9.139877
10843,K54847683_3,-0.14447686,1.2403554,9.319773
10844,K54847683_10,-0.21257605,1.2360266,9.378391
10845,K96631475_1,0.31708393,4.280163,6.351309
10846,K96631475_30,-0.33107638,1.2891201,9.357186
10847,K96631475_3,-0.23599896,1.6865727,8.975935
10848,K96631475_10,0.13662064,4.1106477,6.6166353
10849,K68904758_1,0.0031947708,3.3638923,7.301245
10850,K68904758_30,0.051673517,3.789774,6.818873
10851,K68904758_3,0.5772209,5.3100863,5.3994827
10852,K68904758_10,-0.35969353,2.1837425,8.714226
10853,K67772619_1,-0.08709545,2.6774552,8.14611
10854,K67772619_30,-0.35648414,1.4238328,9.78478
10855,K67772619_3,-0.24463335,1.4455966,9.255061
10856,K67772619_10,-0.4313227,1.8232533,9.063305
10857,K17016787_1,0.3937576,4.3038225,6.1959043
10858,K17016787_30,0.42035264,3.3460233,6.1752043
10859,K17016787_3,0.27811077,2.921505,6.779291
10860,K17016787_10,0.26997322,3.4214885,6.642358
10861,K63784565_1,0.5357881,4.96504,5.7862897
10862,K63784565_30,-0.10741765,2.409537,8.114936
10863,K63784565_3,-0.013267211,2.733023,7.863473
10864,K63784565_10,0.26519668,4.026205,6.6375403
10865,K69253806_1,0.3870248,5.006577,5.0475736
10866,K69253806_30,0.21993068,4.691432,5.5373836
10867,K69253806_3,0.9626784,6.5031157,4.125332
10868,K69253806_10,0.30420887,4.0594254,6.237221
10869,K93618743_1,-0.048510943,2.7552338,7.7096105
10870,K93618743_30,-0.06194623,2.2393844,8.173754
10871,K93618743_3,0.09731203,3.383489,7.0403953
10872,K93618743_10,-0.07714866,2.0418231,8.416401
10873,K67644125_1,0.85622215,6.7536798,4.611635
10874,K67644125_30,0.33903813,5.296736,5.1640573
10875,K67644125_3,0.31297776,4.729929,5.8235626
10876,K67644125_10,-0.27885124,4.2574596,6.429543
10877,A99833829_1,-0.17096958,1.9517251,8.387467
10878,A99833829_30,0.15450007,3.5406342,6.6120906
10879,A99833829_3,-0.27933267,2.3402255,7.6450777
10880,A99833829_10,-0.21844168,2.8266704,7.642792
10881,K33583600_1,0.9257611,6.0180225,4.7539186
10882,K33583600_30,-0.08937577,2.7761683,6.24952
10883,K33583600_3,0.33841786,4.4154086,5.314822
10884,K33583600_10,0.5779616,5.554724,4.7062025
10885,K08188887_1,-0.015488998,3.8462718,6.877602
10886,K08188887_30,0.16372676,4.039441,6.181943
10887,K08188887_3,0.39298695,5.3183885,5.3359127
10888,K08188887_10,0.14656669,3.3019152,6.6697865
10889,K85119730_1,0.048642788,3.2095401,7.159258
10890,K85119730_30,-0.2843865,2.9642448,7.377504
10891,K85119730_3,-0.055796426,4.258097,5.9533615
10892,K85119730_10,-0.38225678,2.7481236,7.832961
10893,A56169713_1,0.75815296,6.4490447,4.4546995
10894,A56169713_30,0.15867528,4.955359,5.590033
10895,A56169713_3,-0.023083162,4.8924336,5.0145917
10896,A56169713_10,0.5836212,5.9395447,4.7996325
10897,K51318897_1,1.1236128,6.9164267,4.551532
10898,K51318897_30,0.19858815,3.6626189,6.3972664
10899,K51318897_3,0.27595365,4.122583,5.9666257
10900,K51318897_10,0.53066826,5.045746,5.7182302
10901,K08832567_1,0.44348368,4.3975687,5.7545476
10902,K08832567_30,0.032906327,2.5618653,6.7168136
10903,K08832567_3,-0.40809068,2.389891,8.107934
10904,K08832567_10,-0.33301866,2.6535761,7.6039815
10905,K28824103_1,0.50355214,5.055475,5.825076
10906,K28824103_30,-0.22579694,3.2569523,6.7842903
10907,K28824103_3,-0.15896632,4.108578,6.2221875
10908,K28824103_10,0.33792552,5.492125,5.2322965
10909,K03739921_1,-0.29326913,1.0986935,9.671983
10910,K03739921_30,0.26508006,3.9553745,6.671733
10911,K03739921_3,0.29315257,4.0754013,6.5382705
10912,K03739921_10,-0.29835987,1.3412911,9.428677
10913,A93699261_1,0.6281164,6.5048227,4.6769586
10914,A93699261_30,0.26919496,5.6548514,5.0217276
10915,A93699261_3,0.6793686,6.16779,4.971779
10916,A93699261_10,0.06947159,5.1628404,5.5110636
10917,A05186015_1,-0.15496376,2.155707,8.423615
10918,A05186015_30,-0.32558137,0.7386224,10.233171
10919,A05186015_3,-0.20388846,0.53465915,10.137731
10920,A05186015_10,-0.25234395,0.5925253,10.153272
10921,A23067620_1,0.3771007,4.250341,6.2529497
10922,A23067620_30,0.03079933,3.5171757,7.600165
10923,A23067620_3,0.12368274,3.7920806,6.8560243
10924,A23067620_10,0.16662152,3.151257,7.199487
10925,K75043328_1,0.46271467,4.9056234,5.821783
10926,K75043328_30,-0.11986753,2.562788,8.011036
10927,K75043328_3,-0.15255655,2.558366,8.2846575
10928,K75043328_10,0.22933424,4.5588994,6.154344
10929,K33882342_1,0.6564134,3.8831322,5.7203255
10930,K33882342_30,1.4568015,6.6053014,3.6746597
10931,K33882342_3,0.22574571,2.2501898,7.3576384
10932,K33882342_10,1.584508,6.6533113,4.3077545
10933,K43943756_1,0.21233232,2.2414923,7.5903296
10934,K43943756_30,0.38329157,2.9964392,6.396532
10935,K43943756_3,0.67697316,4.021825,5.6265807
10936,K43943756_10,1.5937182,6.4859653,4.405928
10937,K25118989_1,-0.1705808,1.195509,9.228703
10938,K25118989_30,-0.03770134,2.3948772,7.3524218
10939,K25118989_3,-0.19381723,0.4021551,10.091158
10940,K25118989_10,1.1510346,6.2999935,4.8334546
10941,K88806802_1,1.477988,7.241489,4.4783173
10942,K88806802_30,1.4741286,7.1126595,4.5151343
10943,K88806802_4,1.4933503,7.2468143,4.3787165
10944,K88806802_10,1.0882587,6.5926094,4.6013503
10945,A05042914_1,0.21493517,2.2922852,7.689817
10946,A05042914_30,-0.17522426,3.2201598,6.156567
10947,A05042914_3,1.4104809,5.8363047,4.245774
10948,A05042914_10,0.4123103,3.9167316,5.805693
10949,K59642276_1,2.0746,8.610307,4.284015
10950,K59642276_30,6.4548917,10.740494,7.931417
10951,K59642276_3,2.0714061,8.352763,4.3914223
10952,K59642276_10,2.974142,9.722174,4.7937922
10953,K12909426_1,0.4781917,4.722097,5.4722176
10954,K12909426_30,4.9046226,10.247807,6.946689
10955,K12909426_3,0.8669265,6.359926,5.2334
10956,K12909426_10,2.9991941,9.217388,5.610935
10957,K17253317_1,1.2721453,5.5519323,4.4435215
10958,K17253317_30,0.5341989,4.420543,5.572907
10959,K17253317_3,0.1601682,2.5284383,6.666348
10960,K17253317_10,1.5263135,6.935823,4.249187
10961,A18114264_1,0.5685901,3.619572,6.11741
10962,A18114264_30,8.317873,9.994772,8.517151
10963,A18114264_3,0.61118454,3.4007127,6.34434
10964,A18114264_10,3.8039808,9.648286,6.2869177
10965,K92093830_0,-0.19601206,1.1838251,9.368882
10966,K92093830_2,1.2476017,6.0413804,7.5191374
10967,K92093830_8,3.4462824,9.175205,6.440705
10968,K14112910_1,0.19889565,3.1646895,7.0043945
10969,K14112910_30,1.0242469,5.8589387,4.0037665
10970,K14112910_4,0.4564768,3.0075245,6.037552
10971,K14112910_10,1.7459074,7.4948916,3.938487
10972,K53120020_1,0.033745483,0.87102205,9.269819
10973,K53120020_3,0.01591048,0.9073526,9.2380705
10974,K53120020_9,0.66066456,3.3050115,6.23289
10975,K53120020_30,0.124311134,2.4922884,6.8606977
10976,K96992937_1,-0.15696605,0.47569165,9.947007
10977,K96992937_30,0.07295956,2.9649472,6.0719786
10978,K96992937_3,-0.06192053,1.2760888,8.274535
10979,K96992937_10,-0.15218835,0.44840598,9.964345
10980,K39709319_1,0.89203686,6.62988,4.728573
10981,K39709319_30,3.205055,10.005078,4.2673707
10982,K39709319_3,0.9060784,6.152632,4.353721
10983,K39709319_10,3.0016894,9.821038,4.392948
10984,K39587355_1,2.2576869,9.193565,4.8683796
10985,K39587355_30,2.1291163,9.032576,4.804236
10986,K39587355_3,2.2532427,9.189263,4.9154134
10987,K39587355_10,2.9494247,9.894734,4.7160115
10988,K08728780_1,-0.15450022,3.2853928,7.497176
10989,K08728780_30,1.1683302,7.339906,4.459436
10990,K08728780_4,1.2322457,7.1842184,4.200262
10991,K08728780_10,0.84859616,6.6900644,4.682456
10992,K10380371_1,2.2163477,9.168847,4.843478
10993,K10380371_30,4.0682154,11.134716,7.2896442
10994,K10380371_3,3.4697208,10.754896,6.5994167
10995,K10380371_10,4.1733217,11.176638,7.410494
10996,A81026735_1,2.5964131,9.007012,4.1155796
10997,A81026735_30,5.4007797,11.163486,5.334418
10998,A81026735_3,1.2215983,6.101327,3.8744037
10999,A81026735_10,4.193358,10.712893,4.6543117
11000,K90672903_1,1.0120124,6.775428,4.6294856
11001,K90672903_3,1.9674368,8.187552,4.21967
11002,K90672903_10,2.901674,9.767594,4.269107
11003,K90672903_30,2.0830433,8.532454,4.195221
11004,K55666457_1,-0.035596233,3.2998867,5.906375
11005,K55666457_30,0.9336926,6.3952804,3.9332483
11006,K55666457_3,0.63975966,5.1509666,5.056068
11007,K55666457_10,2.1708047,8.80123,3.9958973
11008,K49318104_1,2.7599657,9.576672,4.321944
11009,K49318104_3,3.2028675,9.506413,5.5286484
11010,K49318104_9,5.3155384,10.368497,7.307698
11011,K49318104_30,6.5882716,10.758662,8.020977
11012,K73142462_1,1.441688,6.226681,4.556291
11013,K73142462_30,0.72252214,3.9865189,5.866345
11014,K73142462_3,1.1331863,5.9087787,4.1465507
11015,K73142462_10,1.7424196,7.7029524,3.9200525
11016,K03061384_1,0.14747243,2.1402469,7.857756
11017,K03061384_30,3.1819954,10.4343815,5.9154797
11018,K03061384_3,-0.16101971,1.4246266,8.632105
11019,K03061384_10,1.7494464,7.249803,4.0391192
11020,K36820132_1,0.13851243,1.8969296,8.218574
11021,K36820132_30,2.1198413,8.402054,4.3292494
11022,K36820132_3,0.56771153,3.6883447,5.9541345
11023,K36820132_10,1.2886955,6.2226043,4.900653
11024,K56711065_1,2.2220013,8.822869,4.231439
11025,K56711065_30,3.8811784,9.758595,6.3422637
11026,K56711065_3,1.3803508,6.8671627,4.376292
11027,K56711065_10,2.5736647,9.327699,4.3252535
11028,K12622339_1,0.65483916,3.9941075,5.688231
11029,K12622339_30,0.6970618,3.9591382,5.917288
11030,K12622339_3,0.6065384,4.9587646,4.857327
11031,K12622339_10,2.0229573,8.10361,4.0075927
11032,K17115332_1,1.1786135,5.496863,4.5839915
11033,K17115332_30,3.6794548,10.93933,6.7409496
11034,K17115332_3,1.5010993,7.1590643,4.5357533
11035,K17115332_10,3.4639754,10.736741,6.430128
11036,K59772011_1,1.1117465,6.8923817,4.3428087
11037,K59772011_30,4.8074102,10.237826,6.9142103
11038,K59772011_3,2.6163087,8.818183,5.340424
11039,K59772011_10,4.072325,9.9965105,6.3155
11040,K71055395_1,1.1275996,5.1388516,4.55471
11041,K71055395_30,2.68363,8.578509,6.1905336
11042,K71055395_3,0.5307482,4.0796423,5.070052
11043,K71055395_10,1.8267281,7.683448,3.852178
11044,K95473893_1,2.4210792,8.509274,5.4096785
11045,K95473893_30,6.668369,10.67785,8.01533
11046,K95473893_3,3.2620912,9.346415,5.8841777
11047,K95473893_10,4.6890073,10.141794,6.8814645
11048,K86515460_0,1.6579025,7.07781,4.132852
11049,K86515460_3,1.4771196,6.2352495,3.981793
11050,K86515460_8,1.7754217,7.2959237,3.998643
11051,K86515460_20,1.7035764,7.2799253,3.2582784
11052,K34236936_1,-0.07204798,1.0716162,9.185564
11053,K34236936_30,1.51163,6.783221,3.8744943
11054,K34236936_3,-0.10751574,1.2463728,9.10854
11055,K34236936_10,0.014237376,2.5575395,7.7649083
11056,K32501161_0,1.8126724,7.340526,4.035787
11057,K32501161_1,0.47789863,2.9802709,6.5879655
11058,K32501161_4,2.7279665,9.209793,4.070595
11059,K32501161_10,1.7826632,7.0420036,3.2863996
11060,K85759482_1,0.71774596,5.3966165,4.417614
11061,K85759482_30,0.224478,4.382695,5.099508
11062,K85759482_3,-0.5815422,3.3173509,6.6657157
11063,K85759482_10,2.1474528,8.500467,4.4554553
11064,A17269205_1,1.3376024,6.405872,4.2160473
11065,A17269205_30,1.4372513,6.388398,3.8445437
11066,A17269205_3,0.032942288,2.7943149,7.1627903
11067,A17269205_10,2.7923324,9.448922,3.9578743
11068,K55763525_1,2.2528083,8.653953,4.226836
11069,K55763525_30,1.754641,7.28812,4.0661483
11070,K55763525_3,0.6945396,4.1726127,5.8344927
11071,K55763525_10,3.515788,10.396713,4.4956636
11072,K99329636_1,-0.10417069,0.8801928,9.410236
11073,K99329636_30,-0.15767021,0.6567127,9.896126
11074,K99329636_4,-0.023288256,0.7446949,9.458521
